date,cancel_events,gatherings_restrictions,infected,information_campaigns,internal_movement_restrictions,international_movement_restrictions,school_closing,stay_home_restrictions,stringency_index,susceptible,testing_policy,transport_closing,workplace_closing,confirmed,fatal,recovered,derived_reproduction_rate,kap_mortality_rate,rho_transmission_rate,sig_recovery_rate,t/k_mortality_period,t/r_infection_period,t/s_recovery_period,total_tests,new_tests,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,facial_coverings,vaccination_policy,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,current_intensive_care_patients,new_confirmed,new_fatal,new_recovered,new_susceptible,total_removed
2022-05-27,0.0,0.0,1918436,2.0,1.0,4.0,2.0,0.0,38.89,242801739.0,3.0,1.0,2.0,83885762,1003076,80964250,1.4546602411205298,9.991651927619839e-06,0.0032270053223853283,0.002208399441170212,4170.147936347528,12.911867971716768,18.867359722110713,899459242.0,833741.0,0.113,8.8,591821297.0,258566207.0,222536148.0,120183355.0,450392.0,1122001.5583152128,15.684811259071662,3.8156983543416056,-7.0,-1.0,36.0,-19.0,-27.0,4.0,2.0,5.0,20.227778,10.238889,31.466667,1.5494,0.0,10.022222,52.143617,4191.0,4912554.0,22492.0,2558.0,138881,602,93299,-138881.0,81967326
2022-05-28,0.0,0.0,1771224,2.0,1.0,4.0,2.0,0.0,38.89,242787979.0,3.0,1.0,2.0,83899522,1003111,81125187,1.5032945161222757,8.559949154914713e-06,0.003001387710370456,0.0019879801021668235,4867.630159081455,13.882467274287542,20.959297641486234,900042212.0,582970.0,0.113,8.8,592023979.0,258593533.0,222559888.0,120323891.0,202682.0,1122313.8352240047,15.672260030569277,3.7492925159074746,-9.0,1.0,60.0,-14.0,-15.0,0.0,2.0,5.0,23.861111,15.361111,31.177778,0.0,0.0,13.961111,54.017285,4181.0,4916735.0,22049.0,2430.0,13760,35,160937,-13760.0,82128298
2022-05-29,0.0,0.0,1665299,2.0,1.0,4.0,2.0,0.0,38.89,242778936.0,3.0,1.0,2.0,83908565,1003119,81240147,1.5448300274592681,7.27301636217045e-06,0.002823185131600453,0.0018202323281860929,5728.938942498446,14.758744015857717,22.8908508114393,900389806.0,347594.0,0.113,8.8,592137372.0,258610853.0,222573516.0,120398455.0,113393.0,1122654.4,15.66,3.77,-4.0,1.0,79.0,-13.0,-14.0,-2.0,2.0,5.0,25.483333,19.088889,31.066667,0.0,0.0,16.605556,58.425028,3652.0,4920387.0,22349.0,2418.0,9043,8,114960,-9043.0,82243266
2022-05-30,0.0,0.0,1583407,2.0,1.0,4.0,2.0,0.0,38.89,242746791.0,3.0,1.0,2.0,83940710,1003141,81354162,1.565551058220529,6.2162067737172546e-06,0.00270383887136551,0.0017208682323877926,6702.90873251474,15.41018849456214,24.21258402152734,900688547.0,298741.0,0.114,8.8,592169657.0,258616712.0,222577733.0,120418954.0,32285.0,1123023.2526431987,15.64803116736383,3.8778208066191837,-11.0,-4.0,82.0,-34.0,-72.0,14.0,2.0,5.0,24.672222,19.033333,30.405556,0.0,0.0,13.155556,48.938799,3597.0,4923984.0,22818.0,2515.0,32145,22,114015,-32145.0,82357303
2022-05-31,0.0,0.0,1740356,2.0,1.0,4.0,2.0,0.0,38.89,242564447.0,3.0,1.0,2.0,84123054,1003523,81379175,1.5592427709852223,5.389520389555124e-06,0.0026433489296656273,0.0016898878147719233,7731.052794125531,15.762832594309572,24.656469087736596,901411323.0,722776.0,0.119,8.4,592549109.0,258666941.0,222623670.0,120684539.0,379452.0,1123420.3931536006,15.63635353266077,4.072754935765024,-7.0,2.0,38.0,-20.0,-26.0,4.0,2.0,5.0,18.716667,11.794444,27.016667,0.0,0.0,7.905556,49.484217,3924.0,4927908.0,23981.0,2551.0,182344,382,25013,-182344.0,82382698
2022-06-01,0.0,0.0,1939335,2.0,1.0,4.0,2.0,0.0,38.89,242345468.0,3.0,1.0,2.0,84342033,1004115,81398583,1.5251657869130195,4.79295720968406e-06,0.0026417153065008032,0.0017272910753384843,8693.310798285476,15.772580248951211,24.122550774195112,902479787.0,1068464.0,0.119,8.4,592925569.0,258716058.0,222665361.0,120952529.0,376460.0,1123845.8215312064,15.624967095890822,4.354802387437523,-5.0,2.0,33.0,-20.0,-24.0,4.0,2.0,5.0,16.472222,11.155556,24.577778,0.0,0.0,8.005556,57.451276,4670.0,4932578.0,24711.0,2651.0,218979,592,19408,-218979.0,82402698
2022-06-02,0.0,0.0,1900845,2.0,1.0,4.0,2.0,0.0,38.89,242234122.0,3.0,1.0,2.0,84453379,1004486,81548048,1.4688061748233594,4.426517234104062e-06,0.002698938001871039,0.0018330780140874752,9412.968359333658,15.438171102033929,22.73043828274202,903587867.0,1108080.0,0.119,8.4,593289019.0,258762735.0,222704973.0,121213468.0,363450.0,1124295.3558634918,15.613824238112306,4.705103459200067,-6.0,1.0,39.0,-21.0,-25.0,4.0,2.0,5.0,16.627778,6.788889,26.183333,1.016,0.0,5.2,46.994813,4568.0,4937146.0,24891.0,2689.0,111346,371,149465,-111346.0,82552534
2022-06-03,0.0,0.0,1908909,2.0,1.0,4.0,2.0,0.0,38.89,242091940.0,3.0,1.0,2.0,84595561,1004893,81681759,1.3994345879481604,4.290200462815129e-06,0.0028150170157763346,0.0020072486310188974,9712.055888252358,14.80156831491681,20.758099431616646,904536473.0,948606.0,0.119,8.4,593693735.0,258814429.0,222749716.0,121501639.0,404716.0,1124743.9046753142,15.602639245675167,5.010499936432966,-7.0,-1.0,41.0,-20.0,-25.0,4.0,2.0,5.0,20.338889,10.055556,28.077778,0.0,0.0,7.783333,44.530104,4446.0,4941592.0,24716.0,2721.0,142182,407,133711,-142182.0,82686652
2022-06-04,0.0,0.0,1784058,2.0,1.0,4.0,2.0,0.0,38.89,242048299.0,3.0,1.0,2.0,84639202,1005086,81850058,1.3263994677671207,4.384006895817263e-06,0.0029899523482166896,0.00224980292613275,9504.242957833942,13.935562114064492,18.52014066773781,905171421.0,634948.0,0.119,8.4,593887053.0,258841367.0,222772606.0,121633871.0,193318.0,1125187.2860541504,15.591364499637734,5.252132116699611,-8.0,0.0,64.0,-12.0,-9.0,0.0,2.0,5.0,21.65,14.677778,29.466667,2.032,0.0,12.661111,56.982599,4200.0,4945792.0,24084.0,2669.0,43641,193,168299,-43641.0,82855144
2022-06-05,0.0,0.0,1679785,2.0,1.0,4.0,2.0,0.0,44.44,242031824.0,3.0,2.0,2.0,84655677,1005104,81970788,1.2601290076620637,4.680607912996295e-06,0.0032171211861381638,0.0025483287796789432,8901.977572394804,12.951537805351803,16.350585136002795,905556050.0,384629.0,0.12,8.3,593994792.0,258858400.0,222785994.0,121703926.0,107739.0,1125625.5,15.58,5.43,-5.0,0.0,53.0,-10.0,-10.0,0.0,2.0,5.0,21.358025,14.851852,28.67284,11.901714,0.0,16.333333,73.139733,3707.0,4949499.0,24299.0,2603.0,16475,18,120730,-16475.0,82975892
2022-06-06,0.0,0.0,1676950,2.0,1.0,4.0,2.0,0.0,44.44,241894750.0,3.0,2.0,2.0,84792751,1005425,82110376,1.2200267720737603,5.016031793667219e-06,0.003456786651217119,0.002828353473156941,8306.699076204255,12.053583536026448,14.731774886736247,906214462.0,658412.0,0.12,8.3,594316453.0,258903578.0,222823817.0,121927744.0,321661.0,1126058.5465128631,15.56854574676197,5.544103586334132,-8.0,0.0,34.0,-21.0,-27.0,5.0,2.0,5.0,21.555556,15.694444,29.35,9.426222,0.0,16.372222,72.621783,3762.0,4953261.0,24708.0,2738.0,137074,321,139588,-137074.0,83115801
2022-06-07,0.0,0.0,1782079,2.0,1.0,4.0,2.0,0.0,44.44,241751967.0,3.0,2.0,2.0,84935534,1005895,82147560,1.2009512455685742,5.362949917715867e-06,0.003702325930399613,0.003077464886816653,7769.355915300605,11.254186543800413,13.539282558562968,907157848.0,943386.0,0.117,8.5,594637210.0,258947751.0,222860040.0,122153361.0,320757.0,1126486.4255927398,15.557001739923638,5.594442875702009,-7.0,0.0,38.0,-21.0,-26.0,5.0,2.0,5.0,21.922222,16.333333,28.461111,5.334,0.0,16.366667,70.992343,4563.0,4957824.0,24970.0,2810.0,142783,470,37184,-142783.0,83153455
2022-06-08,0.0,0.0,1937870,2.0,1.0,4.0,2.0,0.0,44.44,241573200.0,3.0,2.0,2.0,85114301,1006940,82169491,1.197600329156717,5.721362285142241e-06,0.0039537390236856484,0.00329566302065808,7282.647836315225,10.538547541214616,12.642878354215547,907957598.0,799750.0,0.117,8.5,594961848.0,258992634.0,222897247.0,122380811.0,324638.0,1126909.13723963,15.545367979485015,5.58101786810363,-6.0,-1.0,37.0,-20.0,-26.0,5.0,2.0,5.0,20.088889,15.072222,26.866667,14.224,0.0,13.027778,64.088198,4507.0,4962331.0,25411.0,2844.0,178767,1045,21931,-178767.0,83176431
2022-06-09,0.0,0.0,1922606,2.0,1.0,4.0,2.0,0.0,44.44,241455514.0,3.0,2.0,2.0,85231987,1007283,82302098,1.2069299763595749,6.091268895946339e-06,0.004211025931075223,0.003482947874681222,6840.391941060967,9.894659246619197,11.963046294650685,908481906.0,524308.0,0.118,8.5,595276977.0,259036275.0,222932472.0,122602436.0,315129.0,1127327.9200352214,15.533686600104712,5.514447443782922,-6.0,0.0,47.0,-20.0,-27.0,5.0,2.0,5.0,19.727778,13.594444,25.877778,0.15875,0.0,12.316667,62.514754,4660.0,4966991.0,25597.0,2888.0,117686,343,132607,-117686.0,83309381
2022-06-10,0.0,0.0,1926459,2.0,1.0,4.0,2.0,0.0,44.44,241319502.0,3.0,2.0,2.0,85367999,1007654,82433886,1.2272193550744779,6.472669750128162e-06,0.004474186652568339,0.0036393194488860783,6437.32312556834,9.312679577806291,11.44902700954707,909003851.0,521945.0,0.12,8.3,595626439.0,259083631.0,222973124.0,122845970.0,349462.0,1127750.2054696362,15.522210409734463,5.458444884203449,-8.0,-3.0,44.0,-19.0,-28.0,4.0,2.0,5.0,22.094444,16.005556,29.205556,4.0005,0.0,15.8,67.718759,4579.0,4971570.0,25358.0,2780.0,136012,371,131788,-136012.0,83441540
2022-06-11,0.0,0.0,1775451,2.0,1.0,4.0,2.0,0.0,44.44,241284136.0,3.0,2.0,2.0,85403365,1007778,82620136,1.2576006797760682,6.8655648476877095e-06,0.004743221188164995,0.0037647777432726496,6068.934980739393,8.784466297003158,11.067497076320533,909435615.0,431764.0,0.122,8.2,595789983.0,259108833.0,222994210.0,122953317.0,163544.0,1128177.2321245626,15.510981543032894,5.423629069609143,-9.0,-1.0,62.0,-11.0,-10.0,0.0,2.0,5.0,25.816667,17.505556,36.327778,0.5842,0.0,17.766667,61.473397,4540.0,4976110.0,24974.0,2834.0,35366,124,186250,-35366.0,83627914
2022-06-12,0.0,0.0,1669550,2.0,1.0,4.0,2.0,0.0,44.44,241265747.0,3.0,2.0,2.0,85421754,1007797,82744407,1.2978169441671532,7.269954188624982e-06,0.0050181295378651895,0.003859322757840935,5731.352025829943,8.303226601119684,10.796367466808277,909786560.0,350945.0,0.121,8.3,595877362.0,259124284.0,223006519.0,123006868.0,87379.0,1128609.0,15.5,5.41,-6.0,-1.0,43.0,-10.0,-10.0,0.0,2.0,5.0,26.511111,20.183333,35.144444,2.342444,0.0,19.588889,65.966991,3914.0,4980024.0,25155.0,2856.0,18389,19,124271,-18389.0,83752204
2022-06-13,0.0,0.0,1656376,2.0,1.0,4.0,2.0,0.0,44.44,241140371.0,3.0,2.0,2.0,85547130,1008068,82882686,1.3481039363320182,7.685837772939978e-06,0.005298911701668926,0.003922954492590936,5421.226403368176,7.863249854407554,10.621246498107526,910343793.0,557233.0,0.122,8.2,596148394.0,259164664.0,223040200.0,123191065.0,271032.0,1129045.5090959487,15.489265780635787,5.41755767537602,-8.0,-1.0,34.0,-21.0,-28.0,5.0,2.0,5.0,30.227778,21.161111,40.05,1.2954,0.0,16.883333,45.218987,4083.0,4984107.0,25703.0,2891.0,125376,271,138279,-125376.0,83890754
2022-06-14,0.0,0.0,1777599,2.0,1.0,4.0,2.0,0.0,44.44,241004985.0,3.0,2.0,2.0,85682516,1008506,82896411,1.4091495983161282,8.113215600632701e-06,0.005585567679576202,0.003955672947522651,5135.653816893186,7.459701333316952,10.533395257755464,911039148.0,695355.0,0.127,7.9,596428503.0,259206676.0,223073618.0,123383153.0,280109.0,1129486.7594124083,15.478778884940246,5.446302095737204,-7.0,0.0,42.0,-20.0,-27.0,5.0,2.0,5.0,29.405556,22.833333,37.055556,0.112889,0.0,14.138889,39.521999,4698.0,4988805.0,26054.0,3001.0,135386,438,13725,-135386.0,83904917
2022-06-15,0.0,0.0,1939678,2.0,1.0,4.0,2.0,0.0,44.44,240833217.0,3.0,2.0,2.0,85854284,1009160,82905446,1.4789779307883013,8.53320067359255e-06,0.00587111985411782,0.003961181108037214,4882.888409692661,7.096885722311216,10.518748204197287,911642612.0,603464.0,0.133,7.5,596713598.0,259247821.0,223108200.0,123579088.0,285095.0,1129932.7509493798,15.468539312913386,5.496233261083553,-5.0,1.0,43.0,-19.0,-27.0,5.0,2.0,5.0,23.433333,16.811111,31.183333,6.208889,0.0,13.0,52.619887,4706.0,4993511.0,26404.0,2992.0,171768,654,9035,-171768.0,83914606
2022-06-16,0.0,0.0,2011394,2.0,1.0,4.0,2.0,0.0,44.44,240729043.0,3.0,2.0,2.0,85958458,1009495,82937569,1.539770133889498,8.832471003155917e-06,0.006113702520478586,0.003961696886541415,4717.441659506022,6.815291801833525,10.517378754597734,912115224.0,472612.0,0.136,7.4,596996739.0,259289013.0,223141823.0,123773656.0,283141.0,1130384.9524966097,15.4585459571778,5.567191469939136,-6.0,1.0,44.0,-19.0,-28.0,5.0,2.0,5.0,24.622222,15.827778,33.911111,2.54,0.0,15.372222,56.631763,4738.0,4998249.0,26244.0,3045.0,104174,335,32123,-104174.0,83947064
2022-06-17,0.0,0.0,1945661,2.0,1.0,4.0,2.0,0.0,44.44,240612510.0,3.0,2.0,2.0,86074991,1009799,83119531,1.588532100315589,8.992139591212207e-06,0.0063063380611893,0.003960923268436387,4633.676584312198,6.607109587589859,10.519432930876995,912521698.0,406474.0,0.138,7.2,597297646.0,259332537.0,223178278.0,123978514.0,300907.0,1130852.1767925823,15.448792173469071,5.658218513448369,-8.0,-1.0,48.0,-18.0,-30.0,5.0,2.0,5.0,28.222222,18.605556,37.444444,0.0,0.0,17.116667,51.523447,4621.0,5002870.0,26226.0,2997.0,116533,304,181962,-116533.0,84129330
2022-06-18,0.0,0.0,1742011,2.0,1.0,4.0,2.0,0.0,44.44,240597749.0,3.0,2.0,2.0,86089752,1009823,83337918,1.6253109294722883,9.012206437761416e-06,0.006449026476249966,0.003958860253722129,4623.359102392737,6.460923492889016,10.524914747241096,912769124.0,247426.0,0.139,7.2,597429806.0,259355159.0,223196205.0,124061852.0,132160.0,1131335.892627046,15.439276854409808,5.769154690135324,-7.0,4.0,69.0,-9.0,-11.0,-1.0,2.0,5.0,29.405556,20.805556,36.433333,0.0,0.0,16.516667,46.444071,4425.0,5007295.0,25540.0,2922.0,14761,24,218387,-14761.0,84347741
2022-06-19,0.0,0.0,1645618,2.0,1.0,4.0,2.0,0.0,44.44,240583145.0,3.0,2.0,2.0,86104356,1009845,83448893,1.6501278674178885,8.892671542803547e-06,0.006541767765660579,0.003955507842398642,4685.5060896054,6.369328316022729,10.533834927603069,,,,,597492627.0,259366956.0,223205380.0,124099079.0,62821.0,1131836.1,15.43,5.9,-3.0,3.0,59.0,-9.0,-12.0,-2.0,2.0,5.0,29.833333,22.983333,36.122222,0.0,0.0,18.511111,50.897034,3959.0,5011254.0,25718.0,2952.0,14604,22,110975,-14604.0,84458738
2022-06-20,0.0,0.0,1557939,2.0,1.0,4.0,2.0,0.0,44.44,240528960.0,3.0,2.0,2.0,86158541,1009934,83590668,1.6629783168444825,8.633534906338602e-06,0.006584561929421142,0.003950866034465926,4826.142144404335,6.327932991334117,10.546210958099248,,,,,597728913.0,259403925.0,223231632.0,124259719.0,236286.0,1132352.7989114448,15.420961610239653,6.050754443042398,-7.0,-1.0,49.0,-23.0,-37.0,7.0,2.0,5.0,30.316667,24.138889,37.472222,0.0,0.0,18.083333,48.246773,4111.0,5015365.0,26399.0,3091.0,54185,89,141775,-54185.0,84600602
2022-06-21,0.0,0.0,1723614,2.0,1.0,4.0,2.0,0.0,44.44,240319267.0,3.0,2.0,2.0,86368234,1010504,83634116,1.6638317069723998,8.234796528366576e-06,0.006577408967531654,0.003944934829923981,5059.829532294651,6.33481464697537,10.56206717297522,,,,,597999848.0,259455361.0,223263825.0,124434454.0,270935.0,1132885.9893613798,15.412161685128762,6.221418019262515,-7.0,0.0,46.0,-20.0,-28.0,5.0,2.0,5.0,27.633333,21.316667,36.055556,0.03175,0.0,14.355556,44.833528,4838.0,5020203.0,26711.0,3137.0,209693,570,43448,-209693.0,84644620
2022-06-22,0.0,0.0,1876788,2.0,1.0,4.0,2.0,0.0,44.44,240148862.0,3.0,2.0,2.0,86538639,1011278,83650573,1.6526312215053585,7.696456408887474e-06,0.006520308879992116,0.003937714228772806,5413.746853493789,6.390290311939493,10.581434874630844,,,,,598287185.0,259519097.0,223297476.0,124611198.0,287337.0,1133435.6713498058,15.403600224667333,6.411990728660356,-7.0,-1.0,40.0,-20.0,-28.0,5.0,2.0,5.0,23.144444,17.877778,30.694444,0.338667,0.0,14.95,60.653677,5050.0,5025253.0,27305.0,3124.0,170405,774,16457,-170405.0,84661851
2022-06-23,0.0,0.0,1856004,2.0,1.0,4.0,2.0,0.0,44.44,240032394.0,3.0,2.0,2.0,86655107,1011777,83787326,1.629293381335214,7.018514547901291e-06,0.006413261666802526,0.003929204231012402,5936.678820324741,6.496954097842153,10.604352488934076,,,,,598574623.0,259588973.0,223329085.0,124784265.0,287438.0,1133999.3282504277,15.395241738461154,6.615464961072062,-7.0,0.0,51.0,-19.0,-29.0,5.0,2.0,5.0,24.694444,19.638889,32.616667,0.0,0.0,19.266667,72.09751,5147.0,5030400.0,27699.0,3095.0,116468,499,136753,-116468.0,84799103
2022-06-24,0.0,0.0,1868725,2.0,1.0,4.0,2.0,0.0,44.44,239876868.0,3.0,2.0,2.0,86810633,1012269,83929639,1.59370747716685,6.200970945408029e-06,0.006256267327962887,0.0039194048366427685,6719.3778254229455,6.659988213808282,10.630865757250263,,,,,598885852.0,259667837.0,223364011.0,124965706.0,311229.0,1134561.8603054814,15.386873284144974,6.789795055514499,-9.0,-3.0,52.0,-18.0,-30.0,5.0,2.0,5.0,26.405556,20.561111,34.572222,3.640667,0.0,19.172222,64.940544,5302.0,5035702.0,27800.0,3152.0,155526,492,142313,-155526.0,84941908
2022-06-25,0.0,0.0,1738498,2.0,1.0,4.0,2.0,0.0,44.44,239829210.0,3.0,2.0,2.0,86858291,1012432,84107361,1.5537512413312167,5.428817134015376e-06,0.006053966149893926,0.003890926010365291,7675.091210126705,6.882540409876048,10.708676175200486,,,,,599049651.0,259729709.0,223380793.0,125042227.0,163799.0,1135120.7508886722,15.37845937132459,6.927973401823812,-10.0,-1.0,70.0,-10.0,-10.0,0.0,2.0,5.0,25.233333,19.688889,33.188889,4.713111,0.0,17.372222,61.980623,5253.0,5040955.0,27668.0,3035.0,47658,163,177722,-47658.0,85119793
2022-06-26,0.0,0.0,1639384,2.0,1.0,4.0,2.0,0.0,44.44,239810975.0,3.0,2.0,2.0,86876526,1012438,84224704,1.5167311007499484,4.887044646331015e-06,0.005810998419016366,0.0038263777168813483,8525.943526615463,7.170311134539876,10.889323989850817,,,,,599129200.0,259754754.0,223390755.0,125081465.0,79549.0,1135676.0,15.37,7.03,-7.0,-2.0,57.0,-6.0,-9.0,0.0,2.0,5.0,19.605556,12.816667,26.644444,0.1016,0.0,7.961111,47.116716,4676.0,5045631.0,28124.0,3082.0,18235,6,117343,-18235.0,85237142
2022-06-27,0.0,0.0,1635674,2.0,1.0,4.0,2.0,0.0,44.44,239678765.0,3.0,2.0,2.0,87008736,1012717,84360345,1.4817337402556914,4.575653482354948e-06,0.005527364135330211,0.0037257599561909436,9106.167420095395,7.538252528061,11.183400744170559,,,,,599383974.0,259822014.0,223419735.0,125227732.0,254774.0,1136227.607639465,15.3614951701712,7.0958748500430655,-9.0,-2.0,37.0,-21.0,-30.0,5.0,2.0,5.0,20.361111,12.3,27.772222,0.0,0.0,8.4,46.347654,4671.0,5050302.0,29133.0,3233.0,132210,279,135641,-132210.0,85373062
2022-06-28,0.0,0.0,1722153,2.0,1.0,4.0,2.0,0.0,44.44,239556503.0,3.0,2.0,2.0,87130998,1013258,84395587,1.4478824967826114,4.494643642087174e-06,0.005203063298835459,0.003589072728294076,9270.293706158638,8.008102971953548,11.609312438333136,,,,,599652426.0,259893532.0,223449808.0,125382235.0,268452.0,1136775.573807067,15.35294488183819,7.125597951953004,-7.0,0.0,49.0,-20.0,-29.0,5.0,2.0,5.0,21.655556,12.266667,33.177778,0.0,0.0,10.094444,47.905658,5418.0,5055720.0,29548.0,3325.0,122262,541,35242,-122262.0,85408845
2022-06-29,0.0,0.0,1898825,2.0,1.0,4.0,2.0,0.0,44.44,239360768.0,3.0,2.0,2.0,87326733,1013951,84413957,1.4142509240683245,4.644015125527693e-06,0.004838095909532111,0.003416316033190746,8972.121222781794,8.612203529197135,12.196373597132093,,,,,599926759.0,259968428.0,223480687.0,125538208.0,274333.0,1137319.8985028062,15.344349135000979,7.119169305729821,-6.0,0.0,48.0,-19.0,-29.0,5.0,2.0,5.0,26.833333,16.944444,35.377778,0.0,0.0,12.644444,41.765095,5457.0,5061177.0,29937.0,3386.0,195735,693,18370,-195735.0,85427908
2022-06-30,0.0,0.0,1896958,2.0,1.0,4.0,2.0,0.0,44.44,239237077.0,3.0,2.0,2.0,87450424,1014404,84539062,1.3797488402436984,5.023767932676505e-06,0.004432461967420169,0.0032074898708809533,8293.907526191797,9.400343865988763,12.990428136635925,,,,,600209859.0,260045532.0,223512235.0,125699267.0,283100.0,1137860.4208579657,15.335717897769557,7.0806310085264546,-4.0,3.0,53.0,-17.0,-30.0,5.0,2.0,5.0,28.366667,20.422222,36.855556,0.0,0.0,13.011111,39.016164,5493.0,5066670.0,30018.0,3391.0,123691,453,125105,-123691.0,85553466
2022-07-01,0.0,0.0,1913717,2.0,1.0,4.0,2.0,0.0,44.44,239084848.0,3.0,2.0,2.0,87602653,1014926,84674010,1.3429430892383192,5.6339020635336095e-06,0.003986161472499629,0.002962594241364697,7395.703048578224,10.452829609167456,14.064250205074732,,,,,600491056.0,260119122.0,223543608.0,125859790.0,281197.0,1138396.1756602428,15.32711097880392,7.034235643260557,-5.0,5.0,51.0,-16.0,-33.0,5.0,2.0,5.0,24.966667,19.933333,34.533333,1.693333,0.0,16.633333,60.035132,5608.0,5072278.0,30083.0,3446.0,152229,522,134948,-152229.0,85688936
2022-07-02,0.0,0.0,1754899,2.0,1.0,4.0,2.0,0.0,44.44,239072531.0,3.0,2.0,2.0,87614970,1014947,84845124,1.3017334875143902,6.47441751809901e-06,0.003499194424770493,0.0026816291446419786,6435.585371222807,11.907502587370383,15.537818400399859,,,,,600605915.0,260150401.0,223557611.0,125922454.0,114859.0,1138927.0020409208,15.318538346214067,6.984025307085074,-10.0,5.0,67.0,-10.0,-15.0,0.0,2.0,5.0,22.988889,18.177778,29.666667,3.33375,0.0,17.983333,73.545571,5412.0,5077690.0,29802.0,3449.0,12317,21,171114,-12317.0,85860071
2022-07-03,0.0,0.0,1657917,2.0,1.0,4.0,2.0,0.0,44.44,239065671.0,3.0,2.0,2.0,87621830,1014950,84948963,1.2549051335749597,7.48786690898982e-06,0.0029866189233782093,0.0023724680703736656,5564.55759338381,13.95111587237145,17.56258269056668,,,,,600665121.0,260165261.0,223565753.0,125954360.0,59206.0,1139452.9,15.31,6.93,-5.0,6.0,86.0,-12.0,-14.0,-2.0,2.0,5.0,25.194444,19.577778,33.405556,0.592667,0.0,20.277778,74.708654,4894.0,5082584.0,30077.0,3410.0,6860,3,103839,-6860.0,85963913
2022-07-04,0.0,0.0,1577278,2.0,1.0,4.0,2.0,0.0,44.44,239030017.0,3.0,2.0,2.0,87657484,1015014,85065192,1.214332999048218,8.329565911908756e-06,0.0025387835631954696,0.002082351956524971,5002.261475246382,16.412059409358406,20.009425657418646,,,,,600678310.0,260169229.0,223567667.0,125960826.0,13189.0,1139973.86953748,15.301495940161715,6.87215972200534,-20.0,-5.0,127.0,-36.0,-75.0,14.0,2.0,5.0,29.627778,22.561111,37.905556,7.196667,0.0,19.027778,54.170823,4778.0,5087362.0,30708.0,3557.0,35654,64,116229,-35654.0,86080206
2022-07-05,0.0,0.0,1742962,2.0,1.0,4.0,2.0,0.0,44.44,238849170.0,3.0,2.0,2.0,87838331,1015440,85079929,1.187435460727539,8.942067139472936e-06,0.002170746443367724,0.001819154292756763,4659.623554238107,19.194626251246767,22.9044159874557,,,,,600931387.0,260234289.0,223600512.0,126103923.0,253077.0,1140489.9106533604,15.293026166699214,6.81050447310109,-9.0,1.0,33.0,-20.0,-36.0,7.0,2.0,5.0,30.555556,23.161111,38.272222,0.2794,0.0,18.05,47.947051,5186.0,5092548.0,32080.0,3746.0,180847,426,14737,-180847.0,86095369
2022-07-06,0.0,0.0,1967903,2.0,1.0,4.0,2.0,0.0,44.44,238608930.0,3.0,2.0,2.0,88078571,1016157,85094511,1.1823307575978312,9.32537059168236e-06,0.0018825075638949707,0.0015828750790690411,4468.097675799683,22.133598539416727,26.323408093058536,,,,,601198869.0,260303367.0,223631671.0,126259064.0,267482.0,1141001.0233476423,15.2845906796125,6.745034253287252,-8.0,0.0,41.0,-21.0,-31.0,6.0,2.0,5.0,25.805556,20.494444,35.122222,11.232444,0.0,19.933333,70.369316,6312.0,5098860.0,33417.0,3874.0,240240,717,14582,-240240.0,86110668
2022-07-07,0.0,0.0,2037918,2.0,1.0,4.0,2.0,0.0,44.44,238484344.0,3.0,2.0,2.0,88203157,1016632,85148607,1.2104659722894988,9.479476268537024e-06,0.00167406692477721,0.001373514315461806,4395.460834156096,24.889486823958244,30.335808078314358,,,,,601473370.0,260372741.0,223662726.0,126420092.0,274501.0,1141508.9812956562,15.276165160635783,6.679728579605948,-7.0,1.0,48.0,-21.0,-31.0,5.0,2.0,5.0,25.483333,21.1,31.783333,8.607778,0.0,20.927778,76.322279,6403.0,5105263.0,33908.0,3900.0,124586,475,54096,-124586.0,86165239
2022-07-08,0.0,0.0,1996256,2.0,1.0,4.0,2.0,0.0,40.74,238316321.0,3.0,2.0,1.0,88371180,1017194,85357730,1.2873427115284801,9.404384170036935e-06,0.0015454245260144424,0.0011910720019350572,4430.557696634699,26.96130801943626,34.982491905588866,,,,,601781861.0,260446860.0,223697393.0,126603375.0,308491.0,1142024.4265493879,15.267603700174353,6.638464554309911,-10.0,-4.0,40.0,-22.0,-31.0,6.0,,,25.427778,19.838889,31.766667,4.2164,0.0,19.927778,72.09556,6478.0,5111741.0,34192.0,3933.0,168023,562,209123,-168023.0,86374924
